,X,Y,fact_ampl,fact_freq,FFID
185,370577.49,6350918.52,312.001726994,9.03335094375,23495004
186,370577.89,6349956.5,295.433262908,14.5095726735,23305001
187,370579.89,6351222.59,190.960673877,9.801337103589999,23555005
188,370582.39,6351526.67,345.562498221,5.65928842589,23615006
189,370584.19,6353753.38,133.64058204100002,9.577611856339999,24055013
190,370584.69,6351830.55,278.924434467,6.91122958464,23675007
191,370587.09,6352134.63,233.74269154900003,9.66931836621,23735008
192,370591.38,6352742.49,130.17725573299998,11.667972496099999,23855010
193,370594.28,6353046.36,167.441338228,10.5716277998,23915011
194,370596.38,6352389.13,276.718368226,11.619126680399999,23785009
195,370596.98,6353350.54,152.984170887,13.765727106300002,23975012
196,370601.78,6353958.6,138.03775954399998,10.6683321212,24095014
197,370604.28,6354262.38,238.294726932,10.8557556809,24155015
198,370606.38,6354566.36,124.08311424600001,11.2462666372,24215016
199,370609.08,6354870.73,115.593150533,8.94201985172,24275017
200,370611.88,6355174.51,217.067936527,8.47722083765,24335018
201,370614.67,6355478.59,265.02291886,8.70857131248,24395019
202,370616.47,6349710.1,296.13982972,11.6969627525,23255001
203,370621.67,6350318.36,254.994108195,13.6267564766,23375003
204,370624.17,6350622.23,417.173205936,7.160280179330001,23435004
205,370626.77,6350926.31,347.74852893199994,6.75836620744,23495005
206,370626.87,6349964.5,253.453617865,14.619547957,23305002
207,370628.87,6351230.29,295.788214874,7.77754644077,23555006
208,370631.27,6351534.47,326.073378536,5.2301140123800005,23615007
209,370632.97,6353761.08,75.747437153,10.4957593529,24055014
210,370634.47,6351838.45,379.82182083699996,6.67831146543,23675008
211,370636.77,6352142.43,257.070210445,11.304061866300001,23735009
212,370641.06,6352750.28,128.275325404,11.5529915966,23855011
213,370643.56,6353054.16,122.851217035,11.4436049676,23915012
214,370646.16,6352397.02,292.368214204,13.9871420171,23785010
215,370646.26,6353358.34,262.70956238,9.74367256316,23975013
216,370650.96,6353966.4,179.42299186099999,9.944088789810001,24095015
217,370653.76,6354270.27,184.036930552,11.4301913049,24155016
218,370655.76,6354574.15,238.81687981,10.618718959299999,24215017
219,370658.56,6354878.53,256.650908668,6.004219389019999,24275018
220,370660.86,6355182.21,283.589356913,6.160742856440001,24335019
221,370663.36,6349413.62,64.7014127088,10.8856992963,23195001
222,370663.76,6355486.39,386.745379937,11.667106396600001,24395020
223,370665.35,6349717.8,207.43150292,10.3963989671,23255002
224,370668.35,6350021.67,393.316795328,12.7024172278,23315003
225,370671.35,6350326.15,283.037144039,12.8912505804,23375004
226,370673.35,6350630.03,332.20251815,6.509763585650001,23435005
227,370676.15,6350934.11,478.198318538,7.186980338260001,23495006
228,370678.35,6351238.09,236.39111486299998,7.23958896023,23555007
229,370680.65,6351542.27,286.37230335,6.690133480269999,23615008
230,370683.35,6351846.24,377.049140464,7.20964089512,23675009
231,370685.75,6352150.22,279.76835050299997,10.7176447165,23735010
232,370690.04,6353719.6,191.60343330900002,11.847346933099999,24045015
233,370690.44,6352758.18,159.34401193899998,10.194465454,23855012
234,370693.34,6353062.36,130.11028458299998,9.90679664842,23915013
235,370695.44,6353366.14,144.636633425,12.308600305999999,23975014
236,370696.14,6352404.92,305.937611943,14.657655068399999,23785011
237,370700.34,6353974.19,199.6408069,10.2007820147,24095016
238,370702.84,6354278.07,206.682486122,10.4601524797,24155017
239,370706.04,6354582.15,308.38358184,6.06510588218,24215018
240,370707.74,6354886.33,282.610287591,6.37701662726,24275019
241,370710.14,6349117.24,156.171618157,14.2581322171,23135001
242,370710.14,6355190.11,228.48780470900002,8.555701625960001,24335020
243,370712.54,6349421.32,151.084341143,15.9415549269,23195002
244,370712.94,6355494.19,266.546791777,13.720401860399999,24395021
245,370714.93,6349725.69,282.134184242,9.36451841853,23255003
246,370717.63,6350029.47,370.316424291,11.6329567658,23315004
247,370720.43,6350333.95,315.961825406,11.5569740649,23375005
248,370722.93,6350637.93,255.722539917,6.878700457360001,23435006
249,370725.33,6350941.91,532.332827737,5.719193444939999,23495007
250,370727.83,6351245.99,435.819445746,6.0196744105199995,23555008
251,370730.33,6351550.06,180.396669017,8.28557286474,23615009
252,370732.93,6351854.04,284.35004469999996,13.1724062377,23675010
253,370735.43,6352158.12,263.800276503,8.41582619518,23735011
254,370739.52,6353727.39,143.66816202,8.754508706769998,24045016
255,370739.92,6352765.98,168.809504416,8.99850863498,23855013
256,370742.42,6353070.16,139.996632735,12.965980963699998,23915014
257,370744.52,6353373.83,172.273690848,10.1970426146,23975015
258,370745.32,6352412.72,276.230304257,11.7223877866,23785012
259,370749.62,6353981.99,225.43551648099998,9.84167305602,24095017
260,370752.22,6354285.87,275.397561269,7.13513572338,24155018
