,X,Y,fact_ampl,fact_freq,FFID
372,370967.33,6350373.13,136.022973712,12.6013102004,23375010
373,370969.53,6350677.11,136.899695624,13.905189630599999,23435011
374,370972.23,6350980.99,159.632925903,13.178154969300001,23495012
375,370974.83,6351285.17,207.166183364,13.617149424700001,23555013
376,370977.03,6351589.05,149.55154245100002,14.2667909197,23615014
377,370979.73,6351893.13,150.78437233100001,14.9714952998,23675015
378,370981.63,6352197.0,133.43210075,15.7377326685,23735016
379,370984.13,6352500.98,74.386478071,16.6608204303,23795017
380,370987.43,6352805.36,70.4338930685,17.212440189000002,23855018
381,370989.92,6353109.24,48.419792406599996,16.9354495937,23915019
382,370992.12,6353413.02,43.009722966999995,16.4615396564,23975020
383,370992.32,6347340.45,140.693781323,15.3490900132,22775001
384,370993.92,6347644.43,123.651963324,15.470389486199998,22835002
385,370994.12,6353716.6,67.1378548895,15.1361363913,24035021
386,370996.52,6354021.07,63.585964446999995,15.348808435699999,24095022
387,370996.92,6347948.4,121.95446130299999,14.7885359549,22895003
388,370999.32,6348252.48,158.044001796,13.9480122699,22955004
389,370999.32,6354325.05,115.561730197,14.200503252699999,24155023
390,371001.62,6354628.93,85.9705268205,15.0618266022,24215024
391,371002.52,6348555.76,85.6976602657,17.7995696122,23015005
392,371003.92,6354933.31,90.44290651360001,15.157580796700001,24275025
393,371004.02,6348860.34,218.680551166,11.924769895799999,23075006
394,371006.32,6349164.22,108.8953273,15.5343231335,23135007
395,371006.62,6355237.09,72.2568089789,16.192045502,24335026
396,371009.42,6355541.27,115.406377277,15.5210439643,24395027
397,371009.62,6349468.4,173.206281632,13.1745590368,23195008
398,371011.82,6349772.67,131.190432874,15.641651532100001,23255009
399,371013.72,6350076.45,159.286203364,13.508637256400002,23315010
400,371017.11,6350380.93,151.547925571,13.3749123272,23375011
401,371019.01,6350684.91,122.55096376899999,14.679380461600001,23435012
402,371021.71,6350988.89,180.06120762700002,12.3330065672,23495013
403,371024.31,6351292.97,158.765672136,14.0414636253,23555014
404,371026.41,6351596.84,201.343571785,11.713681651300002,23615015
405,371028.91,6351900.92,145.68879208,15.5192475225,23675016
406,371031.11,6352204.9,90.69909696479999,16.214573658699997,23735017
407,371034.01,6352508.88,146.548253587,13.738128635,23795018
408,371035.91,6352813.06,61.97455349729999,17.9224839924,23855019
409,371038.91,6353116.94,35.8017954929,18.8321542059,23915020
410,371039.3,6347044.37,89.29565539389999,17.039981243,22715001
411,371041.3,6347348.24,134.04128667700002,16.1243725561,22775002
412,371043.6,6353724.49,115.74869778899999,14.1766514749,24035022
413,371043.8,6347652.32,110.160684314,16.3662521582,22835003
414,371045.9,6354028.87,87.1775535102,15.1041864878,24095023
415,371046.1,6347956.2,113.12337361600001,15.5098352066,22895004
416,371048.6,6354332.85,83.3185176996,14.912057584200001,24155024
417,371048.7,6353371.93,59.0248564828,18.1532617597,23965021
418,371048.9,6348260.38,137.613881035,16.016488223299998,22955005
419,371051.3,6354636.73,85.8763904751,14.6436198406,24215025
420,371051.4,6348563.56,174.438126422,13.3681707099,23015006
421,371053.1,6354941.11,134.129759052,14.523885226900001,24275026
422,371053.4,6348868.14,168.462109249,12.9906616821,23075007
423,371056.2,6349172.01,153.924848844,14.225432975799999,23135008
424,371056.2,6355244.88,85.3374117425,15.270657675299999,24335027
425,371058.5,6349476.19,165.903543679,12.8296050194,23195009
426,371058.5,6355548.96,115.526110316,15.2453466001,24395028
427,371060.6,6349780.37,135.32354240200002,14.1563897492,23255010
428,371063.7,6350084.45,210.95068119200002,13.2080237291,23315011
429,371065.89,6350388.73,204.19022745599997,12.5279228521,23375012
430,371068.59,6350692.71,108.924329695,14.8504566262,23435013
431,371070.99,6350996.68,229.034090575,11.7214215007,23495014
432,371073.59,6351300.76,116.97041852,15.4741956384,23555015
433,371075.49,6351604.64,231.769853102,10.4461619244,23615016
434,371078.49,6351908.82,109.40064949799999,16.5243586694,23675017
435,371080.39,6352212.7,111.19010611799999,15.138364228499999,23735018
436,371083.39,6352516.78,142.321703365,13.756066096800001,23795019
437,371085.09,6352820.85,56.721149286099994,17.839861149,23855020
438,371086.09,6346748.08,128.497136232,14.680066908299999,22655001
439,371088.39,6347052.06,146.00917254,16.7083209583,22715002
440,371088.39,6353124.73,34.0744235779,19.2735074227,23915021
441,371091.08,6347356.14,130.479481489,17.2616718226,22775003
442,371092.98,6353732.29,116.505799744,14.1480191931,24035023
443,371093.68,6347660.22,141.832557179,14.2211826703,22835004
444,371095.28,6354036.67,105.882252596,14.9942677554,24095024
445,371095.48,6347964.0,120.90678575700001,16.588032835899998,22895005
446,371097.58,6353379.63,22.7015837421,18.580809122799998,23965022
447,371097.78,6354340.65,95.4356008286,14.1547592024,24155025
